,Recency,Frequency,Monetary,AvgOrderValue,ItemsPerTransaction
4285,29,2,621.75,310.875,245.5
4286,211,2,662.08,331.04,292.0
4287,3,10,2069.77,206.977,88.5
4288,227,1,305.28000000000003,305.28000000000003,288.0
4289,22,5,1041.61,208.32199999999997,158.2
4290,93,1,443.0,443.0,335.0
4292,264,1,158.95000000000002,158.95000000000002,69.0
4295,218,1,93.75,93.75,21.0
4296,57,2,779.9,389.95,119.0
4298,9,7,2810.2000000000003,401.4571428571429,188.0
4299,192,5,2083.27,416.654,164.2
4300,82,4,592.97,148.2425,75.5
4301,326,1,440.0,440.0,4.0
4302,72,3,1796.48,598.8266666666667,526.0
4303,30,6,882.24,147.04,67.16666666666667
4304,3,5,987.1,197.42000000000002,124.4
4305,219,5,1561.6100000000001,312.322,159.0
4306,46,1,422.58,422.58,126.0
4307,10,17,2073.09,121.9464705882353,61.8235294117647
4308,72,4,2232.4900000000002,558.1225000000001,254.25
4309,7,7,2567.06,366.72285714285715,255.42857142857142
4310,24,2,596.1,298.05,83.0
4311,123,2,804.02,402.01,255.5
4312,17,1,95.34,95.34,128.0
4313,310,1,349.27,349.27,199.0
4315,51,2,526.67,263.335,119.5
4316,89,1,103.3,103.3,74.0
4317,39,8,2337.63,292.20375,130.125
4318,25,3,2338.6000000000004,779.5333333333334,238.0
4319,173,6,2643.2000000000003,440.53333333333336,246.33333333333334
4320,43,2,324.24,162.12,73.0
4321,140,1,149.48,149.48,182.0
4322,26,3,1213.1599999999999,404.3866666666666,489.3333333333333
4323,72,2,801.51,400.755,155.5
4324,134,1,25.5,25.5,2.0
4325,366,1,168.6,168.6,76.0
4326,38,2,283.15,141.575,50.5
4327,3,6,3078.58,513.0966666666667,341.6666666666667
4328,2,3,204.0,68.0,26.666666666666668
4329,30,1,175.92,175.92,88.0
4330,44,1,335.86,335.86,186.0
4331,58,1,110.38,110.38,68.0
4332,74,1,173.9,173.9,66.0
4333,278,1,180.60000000000002,180.60000000000002,45.0
4334,181,1,80.82,80.82,54.0
4335,8,2,178.05,89.025,51.5
4336,4,16,2094.88,130.93,87.3125
4337,43,3,1837.28,612.4266666666666,528.6666666666666
